category,sample_idx,layer_idx,head_idx,kl
2,3,7,1,0.6593971
2,3,7,2,1.3459526
2,3,7,3,0.30109683
2,3,7,4,9.505242
2,3,7,5,0.19851615
2,3,7,6,1.3335577
2,3,7,7,2.030871
2,3,7,8,0.61699873
2,3,7,9,2.0143397
2,3,7,10,1.6017514
2,3,7,11,1.2513976
2,3,8,0,0.5929199
2,3,8,1,1.2180935
2,3,8,2,0.28018582
2,3,8,3,4.317744
2,3,8,4,0.82111317
2,3,8,5,0.42569655
2,3,8,6,3.287341
2,3,8,7,1.0918416
2,3,8,8,0.20288815
2,3,8,9,0.4671663
2,3,8,10,0.5994872
2,3,8,11,0.57609296
2,3,9,0,2.62034
2,3,9,1,1.3605555
2,3,9,2,1.1941323
2,3,9,3,1.5357064
2,3,9,4,2.1257665
2,3,9,5,0.45030078
2,3,9,6,0.24461514
2,3,9,7,1.7361776
2,3,9,8,3.7051947
2,3,9,9,2.7921007
2,3,9,10,0.375442
2,3,9,11,0.8413093
2,3,10,0,0.6209665
2,3,10,1,0.14627673
2,3,10,2,0.13586721
2,3,10,3,5.5876503
2,3,10,4,6.8536243
2,3,10,5,0.37164193
2,3,10,6,3.7047195
2,3,10,7,1.0669479
2,3,10,8,3.44039
2,3,10,9,0.74839306
2,3,10,10,1.5522541
2,3,10,11,2.806302
2,3,11,0,0.6429053
2,3,11,1,1.48056
2,3,11,2,0.8546121
2,3,11,3,2.357417
2,3,11,4,3.2127001
2,3,11,5,0.9512917
2,3,11,6,1.3332329
2,3,11,7,2.3084643
2,3,11,8,4.704392
2,3,11,9,4.0022078
2,3,11,10,2.9679186
2,3,11,11,0.29826656
2,4,0,0,0.17577855
2,4,0,1,0.53405654
2,4,0,2,0.49680108
2,4,0,3,0.22720881
2,4,0,4,0.9598598
2,4,0,5,0.60169166
2,4,0,6,0.14907044
2,4,0,7,0.35564706
2,4,0,8,0.20517911
2,4,0,9,0.2693116
2,4,0,10,0.1780516
2,4,0,11,0.25804728
2,4,1,0,0.31801262
2,4,1,1,2.3900332
2,4,1,2,0.5512653
2,4,1,3,0.20378853
2,4,1,4,0.8196554
2,4,1,5,0.4473215
2,4,1,6,0.714828
2,4,1,7,0.24765348
2,4,1,8,2.5778966
2,4,1,9,2.185593
2,4,1,10,0.5931016
2,4,1,11,0.2348234
2,4,2,0,0.8831568
2,4,2,1,0.07204843
2,4,2,2,1.9796392
2,4,2,3,0.29519883
2,4,2,4,0.08352527
2,4,2,5,0.7470972
2,4,2,6,1.259031
2,4,2,7,0.2378493
2,4,2,8,1.616399
2,4,2,9,2.0611696
2,4,2,10,1.0016239
2,4,2,11,1.8184764
2,4,3,0,0.4379055
2,4,3,1,2.1630642
2,4,3,2,1.07331
2,4,3,3,0.6449064
2,4,3,4,2.9418192
2,4,3,5,0.6666111
2,4,3,6,0.24688174
2,4,3,7,0.36928472
2,4,3,8,0.11565919
2,4,3,9,0.500538
2,4,3,10,0.16290937
2,4,3,11,0.25492814
2,4,4,0,0.39812785
2,4,4,1,0.19264217
2,4,4,2,0.20818935
2,4,4,3,0.33485398
2,4,4,4,0.22436184
2,4,4,5,2.090396
2,4,4,6,0.21299891
2,4,4,7,0.2123906
2,4,4,8,0.14658913
2,4,4,9,0.8322148
2,4,4,10,1.2322376
2,4,4,11,0.07036695
2,4,5,0,1.1017953
2,4,5,1,0.38956738
2,4,5,2,0.72831225
2,4,5,3,0.105853625
2,4,5,4,0.4718418
2,4,5,5,0.48827058
2,4,5,6,2.52691
2,4,5,7,0.36820048
2,4,5,8,0.41391477
2,4,5,9,0.28968632
2,4,5,10,0.33112615
2,4,5,11,0.22235437
2,4,6,0,0.3954118
2,4,6,1,0.48126304
2,4,6,2,0.16537625
2,4,6,3,0.878073
2,4,6,4,0.11477674
2,4,6,5,0.627325
2,4,6,6,0.4314387
2,4,6,7,1.6348115
2,4,6,8,0.29327086
2,4,6,9,0.23176269
2,4,6,10,0.24151126
2,4,6,11,1.5755088
2,4,7,0,1.1018016
2,4,7,1,0.6698685
2,4,7,2,3.880009
2,4,7,3,0.7541638
2,4,7,4,7.825139
2,4,7,5,0.30735925
2,4,7,6,2.5731952
2,4,7,7,2.5060053
2,4,7,8,0.5783474
2,4,7,9,2.547818
2,4,7,10,1.0506752
2,4,7,11,1.4333969
2,4,8,0,0.7338714
2,4,8,1,0.97573835
2,4,8,2,0.03986505
2,4,8,3,3.943483
2,4,8,4,1.6810074
2,4,8,5,1.9272289
2,4,8,6,5.2063503
2,4,8,7,0.64406824
2,4,8,8,0.5983354
2,4,8,9,0.73095155
2,4,8,10,0.22080423
2,4,8,11,0.30137414
2,4,9,0,1.6858269
2,4,9,1,1.1798565
2,4,9,2,0.605895
2,4,9,3,1.8626628
2,4,9,4,1.4907721
2,4,9,5,0.6837738
2,4,9,6,0.26506528
2,4,9,7,1.6545223
2,4,9,8,3.3703468
2,4,9,9,2.5049279
2,4,9,10,0.16378933
2,4,9,11,2.2142012
2,4,10,0,0.0932123
2,4,10,1,3.7715752
2,4,10,2,0.59963727
2,4,10,3,3.1084921
2,4,10,4,3.4208052
2,4,10,5,0.32992378
2,4,10,6,2.3157973
2,4,10,7,3.516558
2,4,10,8,1.4426128
2,4,10,9,0.48786736
2,4,10,10,1.9732285
2,4,10,11,1.1529579
2,4,11,0,1.7918625
2,4,11,1,0.62917835
2,4,11,2,1.1442852
2,4,11,3,0.37025508
2,4,11,4,1.191092
2,4,11,5,1.0741392
2,4,11,6,1.1697049
2,4,11,7,2.8396637
2,4,11,8,2.224061
2,4,11,9,4.2482347
2,4,11,10,2.3952076
2,4,11,11,0.22561187
2,5,0,0,0.35513335
2,5,0,1,0.5550798
2,5,0,2,0.19800285
2,5,0,3,0.21523836
2,5,0,4,0.89590484
2,5,0,5,0.5030509
2,5,0,6,0.20053145
2,5,0,7,0.16070482
2,5,0,8,0.9061065
2,5,0,9,0.35240754
2,5,0,10,0.26821205
2,5,0,11,0.30292875
2,5,1,0,0.5151626
2,5,1,1,2.783584
2,5,1,2,0.38536462
2,5,1,3,0.20357096
2,5,1,4,0.57582736
2,5,1,5,0.22524424
2,5,1,6,1.5417166
2,5,1,7,0.48508257
2,5,1,8,4.5106897
2,5,1,9,2.8650544
2,5,1,10,0.5467872
2,5,1,11,0.18565346
2,5,2,0,0.9609116
2,5,2,1,0.07788623
2,5,2,2,1.1259178
2,5,2,3,0.15080313
2,5,2,4,0.5475069
2,5,2,5,0.114708886
2,5,2,6,0.59384793
2,5,2,7,0.24635291
2,5,2,8,1.9683492
2,5,2,9,0.8292306
2,5,2,10,0.90277386
2,5,2,11,1.2078416
2,5,3,0,0.26704076
2,5,3,1,1.3461702
2,5,3,2,1.0077562
2,5,3,3,0.48623163
2,5,3,4,1.4863334
2,5,3,5,0.44665465
2,5,3,6,0.16068277
2,5,3,7,0.40979975
2,5,3,8,0.17494741
2,5,3,9,0.24084027
2,5,3,10,0.07303978
2,5,3,11,0.27559653
2,5,4,0,0.1345583
2,5,4,1,0.101370215
2,5,4,2,0.2576538
2,5,4,3,0.3762923
2,5,4,4,0.17991324
2,5,4,5,2.6511183
2,5,4,6,0.25449264
2,5,4,7,0.20812981
2,5,4,8,0.072934605
2,5,4,9,0.42961636
2,5,4,10,0.2005409
2,5,4,11,0.38115343
2,5,5,0,1.0128486
2,5,5,1,0.30612856
2,5,5,2,0.5750327
2,5,5,3,0.14034821
2,5,5,4,0.6000699
2,5,5,5,0.24099982
2,5,5,6,2.3325393
2,5,5,7,1.2697574
2,5,5,8,0.2705277
2,5,5,9,0.1427563
2,5,5,10,0.17060626
2,5,5,11,0.69922173
2,5,6,0,0.3680793
2,5,6,1,0.70560753
2,5,6,2,0.17342749
2,5,6,3,0.32097715
2,5,6,4,0.16625425
2,5,6,5,0.3810311
2,5,6,6,0.5079407
2,5,6,7,1.931535
2,5,6,8,0.105136275
2,5,6,9,0.21236339
2,5,6,10,0.57279366
2,5,6,11,0.08623907
2,5,7,0,0.73901117
2,5,7,1,0.2698849
2,5,7,2,2.0850146
2,5,7,3,0.42372546
2,5,7,4,1.013324
2,5,7,5,0.17549837
2,5,7,6,0.350251
2,5,7,7,0.09637961
2,5,7,8,0.13296947
2,5,7,9,1.8305355
2,5,7,10,0.36121625
2,5,7,11,1.2090309
2,5,8,0,1.0747151
2,5,8,1,0.49166235
2,5,8,2,0.68974525
2,5,8,3,1.71923
2,5,8,4,1.4327574
2,5,8,5,0.2479494
2,5,8,6,0.8741754
2,5,8,7,0.36333084
2,5,8,8,0.960705
2,5,8,9,0.5237385
2,5,8,10,0.28414193
2,5,8,11,0.12962377
2,5,9,0,2.3100095
2,5,9,1,0.75503236
2,5,9,2,0.93663085
2,5,9,3,2.6137538
2,5,9,4,1.6809845
2,5,9,5,5.012461
2,5,9,6,0.351652
2,5,9,7,0.65114033
2,5,9,8,0.4233159
2,5,9,9,4.276587
2,5,9,10,0.038074054
2,5,9,11,1.0261533
2,5,10,0,0.5177448
2,5,10,1,1.730442
2,5,10,2,0.46570182
2,5,10,3,1.7151455
2,5,10,4,10.080272
2,5,10,5,0.279908
2,5,10,6,1.2936189
2,5,10,7,0.17336616
2,5,10,8,1.7618719
2,5,10,9,2.547072
2,5,10,10,1.7852871
2,5,10,11,1.7365316
2,5,11,0,0.5951863
2,5,11,1,1.1868589
2,5,11,2,0.585441
2,5,11,3,3.0147882
2,5,11,4,2.892896
2,5,11,5,0.5876201
2,5,11,6,2.1160977
2,5,11,7,0.7161056
2,5,11,8,8.109988
2,5,11,9,5.256097
2,5,11,10,0.666705
2,5,11,11,0.41778326
3,0,0,0,0.34330133
3,0,0,1,0.35488036
3,0,0,2,0.63217646
3,0,0,3,0.28976405
3,0,0,4,1.2972541
3,0,0,5,0.44804162
3,0,0,6,0.36937797
3,0,0,7,0.5931603
3,0,0,8,0.1896359
3,0,0,9,0.25032556
3,0,0,10,0.23341118
3,0,0,11,0.3345507
3,0,1,0,1.6412774
3,0,1,1,1.2338396
3,0,1,2,0.36373872
3,0,1,3,0.58305335
3,0,1,4,1.0665376
3,0,1,5,0.7491096
3,0,1,6,2.4918098
3,0,1,7,0.35455704
3,0,1,8,3.500657
3,0,1,9,2.568113
3,0,1,10,0.67737925
3,0,1,11,0.5898928
3,0,2,0,0.48478353
3,0,2,1,0.10805626
3,0,2,2,1.0961436
3,0,2,3,0.72488344
3,0,2,4,0.68352246
3,0,2,5,0.5585028
3,0,2,6,1.6270658
3,0,2,7,1.126767
3,0,2,8,0.60617465
3,0,2,9,1.0601472
3,0,2,10,0.82017386
3,0,2,11,1.3859801
3,0,3,0,0.3952359
3,0,3,1,2.6508076
3,0,3,2,1.4267983
3,0,3,3,2.2166214
3,0,3,4,1.6656736
3,0,3,5,1.2354
3,0,3,6,0.1513061
3,0,3,7,0.33169493
3,0,3,8,3.9397051
3,0,3,9,0.6442346
3,0,3,10,0.37585086
3,0,3,11,0.7130395
3,0,4,0,0.2651017
3,0,4,1,0.44455725
3,0,4,2,1.1941345
3,0,4,3,0.805118
3,0,4,4,0.22564283
3,0,4,5,5.524947
3,0,4,6,0.39834878
3,0,4,7,0.1839408
3,0,4,8,0.51201814
3,0,4,9,0.8934625
3,0,4,10,4.7173457
3,0,4,11,8.842695
3,0,5,0,0.675085
3,0,5,1,0.34156418
3,0,5,2,1.2903862
3,0,5,3,0.38100114
3,0,5,4,0.9624682
3,0,5,5,1.1041325
3,0,5,6,4.4810085
3,0,5,7,0.3736798
3,0,5,8,0.4975844
3,0,5,9,0.18555842
3,0,5,10,1.3268735
3,0,5,11,0.47861814
3,0,6,0,0.253089
3,0,6,1,2.364158
3,0,6,2,0.21074288
3,0,6,3,0.46932247
3,0,6,4,0.45000446
3,0,6,5,0.18083741
3,0,6,6,0.2003445
3,0,6,7,1.4919249
3,0,6,8,0.2284074
3,0,6,9,0.1285864
3,0,6,10,1.4161668
3,0,6,11,4.8774333
3,0,7,0,3.3563893
3,0,7,1,0.5971665
3,0,7,2,0.71747816
3,0,7,3,0.49145466
3,0,7,4,1.0473329
3,0,7,5,1.0676739
3,0,7,6,1.0858684
3,0,7,7,2.159904
3,0,7,8,0.2933856
3,0,7,9,3.6921475
3,0,7,10,0.6268695
3,0,7,11,2.0846395
3,0,8,0,0.66587096
3,0,8,1,0.6683227
3,0,8,2,2.1609168
3,0,8,3,3.911321
3,0,8,4,1.6254469
3,0,8,5,1.5739956
3,0,8,6,2.5317175
3,0,8,7,1.1501653
3,0,8,8,0.100065395
3,0,8,9,0.61747104
3,0,8,10,1.26639
3,0,8,11,0.29608697
3,0,9,0,2.6086314
3,0,9,1,1.4536045
3,0,9,2,0.7678305
3,0,9,3,0.99619895
3,0,9,4,3.6764135
3,0,9,5,0.94353414
3,0,9,6,0.17432983
3,0,9,7,7.584084
3,0,9,8,2.909335
3,0,9,9,1.7113643
3,0,9,10,5.1972804
3,0,9,11,1.2813828
3,0,10,0,0.23749329
3,0,10,1,0.18853381
3,0,10,2,0.3361153
3,0,10,3,2.9675708
3,0,10,4,7.227936
3,0,10,5,1.1695449
3,0,10,6,5.1162972
3,0,10,7,1.6742072
3,0,10,8,6.3331037
3,0,10,9,0.714951
3,0,10,10,1.156278
3,0,10,11,0.7375441
3,0,11,0,1.8709488
